route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
6612,1,15440288,2 Macdonald/To Burrard Station,,0,2199431,321154,0,1
6612,1,15440289,2 Macdonald/To Burrard Station,,0,2199439,321154,0,1
6612,1,15440290,2 Macdonald/To Burrard Station,,0,2199430,321154,0,1
6612,1,15440291,2 Macdonald/To Burrard Station,,0,2199433,321154,0,1
6612,1,15440292,2 Macdonald/To Burrard Station,,0,2204280,321154,0,1
6612,1,15440293,2 Macdonald/To Burrard Station,,0,2199432,321154,0,1
6612,1,15440294,2 Macdonald/To Burrard Station,,0,2199439,321154,0,1
6612,1,15440295,2 Macdonald/To Burrard Station,,0,2204279,321154,0,1
6612,1,15440296,2 Macdonald/To Burrard Station,,0,2204285,321154,0,1
6612,1,15440297,2 Macdonald/To Burrard Station,,0,2199430,321154,0,1
6612,1,15440298,2 Macdonald/To Burrard Station,,0,2199440,321154,0,1
6612,1,15440299,2 Macdonald/To Burrard Station,,0,2199437,321154,0,1
6612,1,15440300,2 Macdonald/To Burrard Station,,0,2199433,321154,0,1
6612,1,15440301,2 Macdonald/To Burrard Station,,0,2199432,321153,0,1
6612,1,15440302,2 Macdonald/To Burrard Station,,0,2204281,321153,0,1
6612,1,15440303,2 Macdonald/To Burrard Station,,0,2199431,321154,0,1
6612,1,15440304,2 Macdonald/To Burrard Station,,0,2199439,321154,0,1
6612,1,15440305,2 Macdonald/To Burrard Station,,0,2199430,321153,0,1
6612,1,15440306,2 Macdonald/To Burrard Station,,0,2204279,321154,0,1
6612,1,15440307,2 Macdonald/To Burrard Station,,0,2199440,321153,0,1
6612,1,15440308,2 Macdonald/To Burrard Station,,0,2204284,321154,0,1
6612,1,15440309,2 Macdonald/To Burrard Station,,0,2199432,321153,0,1
6612,1,15440310,2 Macdonald/To Burrard Station,,0,2199433,321154,0,1
6612,1,15440311,2 Macdonald/To Burrard Station,,0,2204282,321153,0,1
6612,1,15440312,2 Macdonald/To Burrard Station,,0,2199431,321154,0,1
6612,1,15440313,2 Macdonald/To Burrard Station,,0,2199440,321153,0,1
6612,1,15440314,2 Macdonald/To Burrard Station,,0,2199439,321154,0,1
6612,1,15440315,2 Macdonald/To Burrard Station,,0,2199432,321153,0,1
6612,1,15440316,2 Macdonald/To Burrard Station,,0,2204284,321154,0,1
6612,1,15440317,2 Macdonald/To Burrard Station,,0,2204282,321153,0,1
6612,1,15440318,2 Macdonald/To Burrard Station,,0,2199433,321154,0,1
6612,1,15440319,2 Macdonald/To Burrard Station,,0,2199440,321153,0,1
6612,1,15440320,2 Macdonald/To Burrard Station,,0,2199431,321154,0,1
6612,1,15440321,2 Macdonald/To Burrard Station,,0,2199432,321153,0,1
6612,1,15440322,2 Macdonald/To Burrard Station,,0,2199439,321154,0,1
6612,1,15440323,2 Macdonald/To Burrard Station,,0,2204282,321153,0,1
6612,1,15440324,2 Macdonald/To Burrard Station,,0,2204284,321154,0,1
6612,1,15440325,2 Macdonald/To Burrard Station,,0,2199440,321153,0,1
6612,1,15440326,2 Macdonald/To Burrard Station,,0,2199433,321154,0,1
6612,1,15440327,2 Macdonald/To Burrard Station,,0,2199432,321153,0,1
6612,1,15440328,2 Macdonald/To Burrard Station,,0,2199431,321154,0,1
6612,1,15440329,2 Macdonald/To Burrard Station,,0,2204282,321153,0,1
6612,1,15440330,2 Macdonald/To Burrard Station,,0,2199439,321154,0,1
6612,1,15440331,2 Macdonald/To Burrard Station,,0,2199440,321153,0,1
6612,1,15440332,2 Macdonald/To Burrard Station,,0,2204284,321154,0,1
6612,1,15440333,2 Macdonald/To Burrard Station,,0,2199432,321153,0,1
6612,1,15440334,2 Macdonald/To Burrard Station,,0,2199433,321154,0,1
6612,1,15440335,2 Macdonald/To Burrard Station,,0,2204282,321153,0,1
6612,1,15440336,2 Macdonald/To Burrard Station,,0,2204287,321154,0,1
6612,1,15440337,2 Macdonald/To Burrard Station,,0,2199431,321154,0,1
6612,1,15440338,2 Macdonald/To Burrard Station,,0,2199440,321153,0,1
6612,1,15440339,2 Macdonald/To Burrard Station,,0,2204288,321154,0,1
6612,1,15440340,2 Macdonald/To Burrard Station,,0,2204132,321154,0,1
6612,1,15440341,2 Macdonald/To Burrard Station,,0,2204289,321154,0,1
6612,1,15440342,2 Macdonald/To Burrard Station,,0,2204284,321154,0,1
6612,1,15440343,2 Macdonald/To Burrard Station,,0,2204290,321154,0,1
6612,1,15440344,2 Macdonald/To Burrard Station,,0,2199435,321154,0,1
6612,1,15440345,2 Macdonald/To Burrard Station,,0,2199433,321154,0,1
6612,1,15440346,2 Macdonald/To Burrard Station,,0,2199431,321153,0,1
6612,1,15440347,2 Macdonald/To Burrard Station,,0,2204287,321154,0,1
6612,1,15440348,2 Macdonald/To Burrard Station,,0,2204292,321154,0,1
6612,1,15440349,2 Macdonald/To Burrard Station,,0,2204132,321153,0,1
6612,1,15440350,2 Macdonald/To Burrard Station,,0,2204289,321153,0,1
6612,1,15440351,2 Macdonald/To Burrard Station,,0,2199439,321154,0,1
6612,1,15440352,2 Macdonald/To Burrard Station,,0,2199432,321154,0,1
6612,1,15440353,2 Macdonald/To Burrard Station,,0,2199435,321153,0,1
6612,1,15440354,2 Macdonald/To Burrard Station,,0,2204284,321154,0,1
6612,1,15440355,2 Macdonald/To Burrard Station,,0,2204290,321154,0,1
6612,1,15440356,2 Macdonald/To Burrard Station,,0,2204283,321154,0,1
6612,1,15440357,2 Macdonald/To Burrard Station,,0,2204132,321153,0,1
6612,1,15440358,2 Macdonald/To Burrard Station,,0,2204289,321153,0,1
6612,1,15440359,2 Macdonald/To Burrard Station,,0,2204287,321154,0,1
6612,1,15440360,2 Macdonald/To Burrard Station,,0,2204282,321153,0,1
6612,1,15440361,2 Macdonald/To Burrard Station,,0,2199440,321154,0,1
6612,1,15440362,2 Macdonald/To Burrard Station,,0,2199432,321154,0,1
6612,1,15440363,2 Macdonald/To Burrard Station,,0,2199435,321154,0,1
6612,1,15440364,2 Macdonald/To Burrard Station,,0,2199433,321154,0,1
6612,1,15440365,2 Macdonald/To Burrard Station,,0,2204290,321154,0,1
6612,1,15440366,2 Macdonald/To Burrard Station,,0,2204283,321154,0,1
6612,1,15440367,2 Macdonald/To Burrard Station,,0,2204289,321154,0,1
6612,1,15440368,2 Macdonald/To Burrard Station,,0,2204282,321154,0,1
6612,1,15440369,2 Macdonald/To Burrard Station,,0,2199440,321154,0,1
6612,1,15440370,2 Macdonald/To Burrard Station,,0,2199432,321154,0,1
6612,1,15440371,2 Macdonald/To Burrard Station,,0,2199433,321154,0,1
6612,1,15440372,2 Macdonald/To Burrard Station,,0,2204290,321154,0,1
6612,1,15440373,2 Macdonald/To Burrard Station,,0,2204289,321154,0,1
6612,1,15440374,2 Macdonald/To Burrard Station,,0,2204282,321154,0,1
6612,1,15440375,2 Macdonald/To Burrard Station,,0,2199432,321154,0,1
6612,1,15440376,2 Macdonald/To Burrard Station,,0,2199433,321154,0,1
6612,1,15440377,2 Macdonald/To Burrard Station,,0,2204290,321154,0,1
6612,1,15440378,2 Macdonald/To Burrard Station,,0,2204289,321154,0,1
6612,1,15440379,2 Macdonald/To Burrard Station,,0,2204282,321154,0,1
6612,1,15440380,2 Macdonald/To Burrard Station,,0,2199432,321154,0,1
6612,1,15440381,2 Macdonald/To Burrard Station,,0,2199433,321154,0,1
6612,1,15440382,2 Macdonald/To Burrard Station,,0,2204290,321154,0,1
6612,1,15440383,2 Macdonald/To Burrard Station,,0,2204289,321154,0,1
6612,1,15440384,2 Macdonald/To Burrard Station,,0,2204282,321154,0,1
6612,1,15440385,2 Macdonald/To Burrard Station,,0,2199432,321154,0,1
6612,1,15440386,2 Macdonald/To Burrard Station,,0,2199433,321154,0,1
6612,1,15440387,2 Macdonald/To Burrard Station,,0,2204289,321154,0,1
6612,1,15440388,2 Macdonald/To Burrard Station,,0,2204282,321154,0,1
6612,1,15440389,2 Macdonald/To Burrard Station,,0,2199433,321154,0,1
6612,1,15440390,2 Macdonald/To Burrard Station,,0,2204289,321154,0,1
6612,1,15440396,2 Macdonald/To Dunbar Loop,,1,2199431,321156,0,1
6612,1,15440397,2 Macdonald/To Dunbar Loop,,1,2199439,321156,0,1
6612,1,15440398,2 Macdonald/To Dunbar Loop,,1,2199430,321156,0,1
6612,1,15440399,2 Macdonald/To Dunbar Loop,,1,2199433,321156,0,1
6612,1,15440400,2 Macdonald/To Dunbar Loop,,1,2204280,321156,0,1
6612,1,15440401,2 Macdonald/To 16th Ave,,1,2199432,321155,0,1
6612,1,15440402,2 Macdonald/To Dunbar Loop,,1,2199439,321156,0,1
6612,1,15440403,2 Macdonald/To Dunbar Loop,,1,2204279,321156,0,1
6612,1,15440404,2 Macdonald/To Dunbar Loop,,1,2204285,321156,0,1
6612,1,15440405,2 Macdonald/To 16th Ave,,1,2199430,321155,0,1
6612,1,15440406,2 Macdonald/To 16th Ave,,1,2199440,321155,0,1
6612,1,15440407,2 Macdonald/To Dunbar Loop,,1,2199437,321156,0,1
6612,1,15440408,2 Macdonald/To Dunbar Loop,,1,2199433,321156,0,1
6612,1,15440409,2 Macdonald/To 16th Ave,,1,2199432,321155,0,1
6612,1,15440410,2 Macdonald/To Dunbar Loop,,1,2204281,321156,0,1
6612,1,15440411,2 Macdonald/To Dunbar Loop,,1,2199431,321156,0,1
6612,1,15440412,2 Macdonald/To Dunbar Loop,,1,2199439,321156,0,1
6612,1,15440413,2 Macdonald/To Dunbar Loop,,1,2199430,321156,0,1
6612,1,15440414,2 Macdonald/To Dunbar Loop,,1,2204279,321156,0,1
6612,1,15440415,2 Macdonald/To 16th Ave,,1,2199440,321155,0,1
6612,1,15440416,2 Macdonald/To Dunbar Loop,,1,2204284,321156,0,1
6612,1,15440417,2 Macdonald/To 16th Ave,,1,2199432,321155,0,1
6612,1,15440418,2 Macdonald/To Dunbar Loop,,1,2199433,321156,0,1
6612,1,15440419,2 Macdonald/To 16th Ave,,1,2204282,321155,0,1
6612,1,15440420,2 Macdonald/To Dunbar Loop,,1,2199431,321156,0,1
6612,1,15440421,2 Macdonald/To 16th Ave,,1,2199440,321155,0,1
6612,1,15440422,2 Macdonald/To Dunbar Loop,,1,2199439,321156,0,1
6612,1,15440423,2 Macdonald/To 16th Ave,,1,2199432,321155,0,1
6612,1,15440424,2 Macdonald/To Dunbar Loop,,1,2204284,321156,0,1
6612,1,15440425,2 Macdonald/To 16th Ave,,1,2204282,321155,0,1
6612,1,15440426,2 Macdonald/To Dunbar Loop,,1,2199433,321156,0,1
6612,1,15440427,2 Macdonald/To 16th Ave,,1,2199440,321155,0,1
6612,1,15440428,2 Macdonald/To Dunbar Loop,,1,2199431,321156,0,1
6612,1,15440429,2 Macdonald/To 16th Ave,,1,2199432,321155,0,1
6612,1,15440430,2 Macdonald/To Dunbar Loop,,1,2199439,321156,0,1
6612,1,15440431,2 Macdonald/To 16th Ave,,1,2204282,321155,0,1
6612,1,15440432,2 Macdonald/To Dunbar Loop,,1,2204284,321156,0,1
6612,1,15440433,2 Macdonald/To 16th Ave,,1,2199440,321155,0,1
6612,1,15440434,2 Macdonald/To Dunbar Loop,,1,2199433,321156,0,1
6612,1,15440435,2 Macdonald/To 16th Ave,,1,2199432,321155,0,1
6612,1,15440436,2 Macdonald/To Dunbar Loop,,1,2199431,321156,0,1
6612,1,15440437,2 Macdonald/To 16th Ave,,1,2204282,321155,0,1
6612,1,15440438,2 Macdonald/To Dunbar Loop,,1,2199439,321156,0,1
6612,1,15440439,2 Macdonald/To 16th Ave,,1,2199440,321155,0,1
6612,1,15440440,2 Macdonald/To Dunbar Loop,,1,2204284,321156,0,1
6612,1,15440441,2 Macdonald/To 16th Ave,,1,2199432,321155,0,1
6612,1,15440442,2 Macdonald/To Dunbar Loop,,1,2199433,321156,0,1
6612,1,15440443,2 Macdonald/To 16th Ave,,1,2204282,321155,0,1
6612,1,15440444,2 Macdonald/To Dunbar Loop,,1,2204287,321156,0,1
6612,1,15440445,2 Macdonald/To 16th Ave,,1,2199431,321155,0,1
6612,1,15440446,2 Macdonald/To Dunbar Loop,,1,2199440,321156,0,1
6612,1,15440447,2 Macdonald/To 16th Ave,,1,2204288,321155,0,1
6612,1,15440448,2 Macdonald/To 16th Ave,,1,2204132,321155,0,1
6612,1,15440449,2 Macdonald/To 16th Ave,,1,2204289,321155,0,1
6612,1,15440450,2 Macdonald/To Dunbar Loop,,1,2204284,321156,0,1
6612,1,15440451,2 Macdonald/To Dunbar Loop,,1,2204290,321156,0,1
6612,1,15440452,2 Macdonald/To 16th Ave,,1,2199435,321155,0,1
6612,1,15440453,2 Macdonald/To 16th Ave,,1,2199433,321155,0,1
6612,1,15440454,2 Macdonald/To Dunbar Loop,,1,2199431,321156,0,1
6612,1,15440455,2 Macdonald/To Dunbar Loop,,1,2204287,321156,0,1
6612,1,15440456,2 Macdonald/To Dunbar Loop,,1,2204292,321156,0,1
6612,1,15440457,2 Macdonald/To 16th Ave,,1,2204132,321155,0,1
6612,1,15440458,2 Macdonald/To 16th Ave,,1,2204289,321155,0,1
6612,1,15440459,2 Macdonald/To Dunbar Loop,,1,2199439,321156,0,1
6612,1,15440460,2 Macdonald/To Dunbar Loop,,1,2199432,321156,0,1
6612,1,15440461,2 Macdonald/To Dunbar Loop,,1,2199435,321156,0,1
6612,1,15440462,2 Macdonald/To Dunbar Loop,,1,2204284,321156,0,1
6612,1,15440463,2 Macdonald/To Dunbar Loop,,1,2204290,321156,0,1
6612,1,15440464,2 Macdonald/To Dunbar Loop,,1,2204283,321156,0,1
6612,1,15440465,2 Macdonald/To Dunbar Loop,,1,2204132,321156,0,1
6612,1,15440466,2 Macdonald/To Dunbar Loop,,1,2204289,321156,0,1
6612,1,15440467,2 Macdonald/To Dunbar Loop,,1,2204287,321156,0,1
6612,1,15440468,2 Macdonald/To Dunbar Loop,,1,2204282,321156,0,1
6612,1,15440469,2 Macdonald/To Dunbar Loop,,1,2199440,321156,0,1
6612,1,15440470,2 Macdonald/To Dunbar Loop,,1,2199432,321156,0,1
6612,1,15440471,2 Macdonald/To Dunbar Loop,,1,2199435,321156,0,1
6612,1,15440472,2 Macdonald/To Dunbar Loop,,1,2199433,321156,0,1
6612,1,15440473,2 Macdonald/To Dunbar Loop,,1,2204290,321156,0,1
6612,1,15440474,2 Macdonald/To Dunbar Loop,,1,2204283,321156,0,1
6612,1,15440475,2 Macdonald/To Dunbar Loop,,1,2204289,321156,0,1
6612,1,15440476,2 Macdonald/To Dunbar Loop,,1,2204282,321156,0,1
6612,1,15440477,2 Macdonald/To Dunbar Loop,,1,2199440,321156,0,1
6612,1,15440478,2 Macdonald/To Dunbar Loop,,1,2199432,321156,0,1
6612,1,15440479,2 Macdonald/To Dunbar Loop,,1,2199433,321156,0,1
6612,1,15440480,2 Macdonald/To Dunbar Loop,,1,2204290,321156,0,1
6612,1,15440481,2 Macdonald/To Dunbar Loop,,1,2204289,321156,0,1
6612,1,15440482,2 Macdonald/To Dunbar Loop,,1,2204282,321156,0,1
6612,1,15440483,2 Macdonald/To Dunbar Loop,,1,2199432,321156,0,1
6612,1,15440484,2 Macdonald/To Dunbar Loop,,1,2199433,321156,0,1
6612,1,15440485,2 Macdonald/To Dunbar Loop,,1,2204290,321156,0,1
6612,1,15440486,2 Macdonald/To Dunbar Loop,,1,2204289,321156,0,1
6612,1,15440487,2 Macdonald/To Dunbar Loop,,1,2204282,321156,0,1
6612,1,15440488,2 Macdonald/To Dunbar Loop,,1,2199432,321156,0,1
6612,1,15440489,2 Macdonald/To Dunbar Loop,,1,2199433,321156,0,1
6612,1,15440490,2 Macdonald/To Dunbar Loop,,1,2204290,321156,0,1
6612,1,15440491,2 Macdonald/To Dunbar Loop,,1,2204289,321156,0,1
6612,1,15440492,2 Macdonald/To Dunbar Loop,,1,2204282,321156,0,1
6612,1,15440493,2 Macdonald/To Dunbar Loop,,1,2199432,321156,0,1
6612,1,15440494,2 Macdonald/To Dunbar Loop,,1,2199433,321156,0,1
6612,1,15440495,2 Macdonald/To Dunbar Loop,,1,2204289,321156,0,1
6612,1,15440496,2 Macdonald/To Dunbar Loop,,1,2204282,321156,0,1
6612,1,15440497,2 Macdonald/To Dunbar Loop,,1,2199433,321156,0,1
6612,2,15440503,2 Macdonald/To Burrard Station,,0,2199445,321154,0,1
6612,2,15440504,2 Macdonald/To Burrard Station,,0,2199450,321154,0,1
6612,2,15440505,2 Macdonald/To Burrard Station,,0,2199448,321154,0,1
6612,2,15440506,2 Macdonald/To Burrard Station,,0,2199442,321154,0,1
6612,2,15440507,2 Macdonald/To Burrard Station,,0,2199445,321154,0,1
6612,2,15440508,2 Macdonald/To Burrard Station,,0,2199450,321154,0,1
6612,2,15440509,2 Macdonald/To Burrard Station,,0,2199448,321154,0,1
6612,2,15440510,2 Macdonald/To Burrard Station,,0,2199442,321154,0,1
6612,2,15440511,2 Macdonald/To Burrard Station,,0,2199444,321154,0,1
6612,2,15440512,2 Macdonald/To Burrard Station,,0,2199445,321154,0,1
6612,2,15440513,2 Macdonald/To Burrard Station,,0,2199443,321154,0,1
6612,2,15440514,2 Macdonald/To Burrard Station,,0,2199450,321154,0,1
6612,2,15440515,2 Macdonald/To Burrard Station,,0,2199448,321154,0,1
6612,2,15440516,2 Macdonald/To Burrard Station,,0,2199444,321153,0,1
6612,2,15440517,2 Macdonald/To Burrard Station,,0,2199442,321154,0,1
6612,2,15440518,2 Macdonald/To Burrard Station,,0,2199443,321153,0,1
6612,2,15440519,2 Macdonald/To Burrard Station,,0,2199445,321154,0,1
6612,2,15440520,2 Macdonald/To Burrard Station,,0,2199448,321153,0,1
6612,2,15440521,2 Macdonald/To Burrard Station,,0,2199450,321154,0,1
6612,2,15440522,2 Macdonald/To Burrard Station,,0,2199451,321154,0,1
6612,2,15440523,2 Macdonald/To Burrard Station,,0,2199442,321153,0,1
6612,2,15440524,2 Macdonald/To Burrard Station,,0,2199444,321154,0,1
6612,2,15440525,2 Macdonald/To Burrard Station,,0,2199445,321153,0,1
6612,2,15440526,2 Macdonald/To Burrard Station,,0,2199443,321154,0,1
6612,2,15440527,2 Macdonald/To Burrard Station,,0,2199450,321153,0,1
6612,2,15440528,2 Macdonald/To Burrard Station,,0,2199448,321154,0,1
6612,2,15440529,2 Macdonald/To Burrard Station,,0,2199442,321153,0,1
6612,2,15440530,2 Macdonald/To Burrard Station,,0,2199451,321154,0,1
6612,2,15440531,2 Macdonald/To Burrard Station,,0,2199445,321153,0,1
6612,2,15440532,2 Macdonald/To Burrard Station,,0,2199444,321154,0,1
6612,2,15440533,2 Macdonald/To Burrard Station,,0,2199450,321153,0,1
6612,2,15440534,2 Macdonald/To Burrard Station,,0,2199443,321154,0,1
6612,2,15440535,2 Macdonald/To Burrard Station,,0,2199442,321153,0,1
6612,2,15440536,2 Macdonald/To Burrard Station,,0,2199448,321154,0,1
6612,2,15440537,2 Macdonald/To Burrard Station,,0,2199447,321154,0,1
6612,2,15440538,2 Macdonald/To Burrard Station,,0,2199445,321153,0,1
6612,2,15440539,2 Macdonald/To Burrard Station,,0,2199451,321154,0,1
6612,2,15440540,2 Macdonald/To Burrard Station,,0,2199450,321153,0,1
6612,2,15440541,2 Macdonald/To Burrard Station,,0,2199444,321154,0,1
6612,2,15440542,2 Macdonald/To Burrard Station,,0,2199442,321153,0,1
6612,2,15440543,2 Macdonald/To Burrard Station,,0,2199443,321154,0,1
6612,2,15440544,2 Macdonald/To Burrard Station,,0,2199447,321153,0,1
6612,2,15440545,2 Macdonald/To Burrard Station,,0,2199446,321154,0,1
6612,2,15440546,2 Macdonald/To Burrard Station,,0,2199448,321154,0,1
6612,2,15440547,2 Macdonald/To Burrard Station,,0,2199451,321153,0,1
6612,2,15440548,2 Macdonald/To Burrard Station,,0,2199445,321154,0,1
6612,2,15440549,2 Macdonald/To Burrard Station,,0,2199444,321153,0,1
6612,2,15440550,2 Macdonald/To Burrard Station,,0,2199450,321154,0,1
6612,2,15440551,2 Macdonald/To Burrard Station,,0,2199443,321153,0,1
6612,2,15440552,2 Macdonald/To Burrard Station,,0,2199442,321154,0,1
6612,2,15440553,2 Macdonald/To Burrard Station,,0,2199446,321153,0,1
6612,2,15440554,2 Macdonald/To Burrard Station,,0,2199447,321154,0,1
6612,2,15440555,2 Macdonald/To Burrard Station,,0,2199451,321153,0,1
6612,2,15440556,2 Macdonald/To Burrard Station,,0,2199448,321154,0,1
6612,2,15440557,2 Macdonald/To Burrard Station,,0,2199444,321153,0,1
6612,2,15440558,2 Macdonald/To Burrard Station,,0,2199445,321154,0,1
6612,2,15440559,2 Macdonald/To Burrard Station,,0,2199443,321153,0,1
6612,2,15440560,2 Macdonald/To Burrard Station,,0,2199450,321154,0,1
6612,2,15440561,2 Macdonald/To Burrard Station,,0,2199446,321153,0,1
6612,2,15440562,2 Macdonald/To Burrard Station,,0,2199442,321154,0,1
6612,2,15440563,2 Macdonald/To Burrard Station,,0,2199451,321153,0,1
6612,2,15440564,2 Macdonald/To Burrard Station,,0,2199447,321154,0,1
6612,2,15440565,2 Macdonald/To Burrard Station,,0,2199444,321153,0,1
6612,2,15440566,2 Macdonald/To Burrard Station,,0,2199448,321154,0,1
6612,2,15440567,2 Macdonald/To Burrard Station,,0,2199443,321153,0,1
6612,2,15440568,2 Macdonald/To Burrard Station,,0,2199445,321154,0,1
6612,2,15440569,2 Macdonald/To Burrard Station,,0,2199450,321154,0,1
6612,2,15440570,2 Macdonald/To Burrard Station,,0,2199442,321154,0,1
6612,2,15440571,2 Macdonald/To Burrard Station,,0,2199451,321154,0,1
6612,2,15440572,2 Macdonald/To Burrard Station,,0,2199444,321154,0,1
6612,2,15440573,2 Macdonald/To Burrard Station,,0,2199448,321154,0,1
6612,2,15440574,2 Macdonald/To Burrard Station,,0,2199445,321154,0,1
6612,2,15440575,2 Macdonald/To Burrard Station,,0,2199450,321154,0,1
6612,2,15440576,2 Macdonald/To Burrard Station,,0,2199442,321154,0,1
6612,2,15440577,2 Macdonald/To Burrard Station,,0,2199451,321154,0,1
6612,2,15440578,2 Macdonald/To Burrard Station,,0,2199444,321154,0,1
6612,2,15440579,2 Macdonald/To Burrard Station,,0,2199448,321154,0,1
6612,2,15440580,2 Macdonald/To Burrard Station,,0,2199445,321154,0,1
6612,2,15440581,2 Macdonald/To Burrard Station,,0,2199450,321154,0,1
6612,2,15440582,2 Macdonald/To Burrard Station,,0,2199442,321154,0,1
6612,2,15440583,2 Macdonald/To Burrard Station,,0,2199451,321154,0,1
6612,2,15440584,2 Macdonald/To Burrard Station,,0,2199444,321154,0,1
6612,2,15440585,2 Macdonald/To Burrard Station,,0,2199445,321154,0,1
6612,2,15440586,2 Macdonald/To Burrard Station,,0,2199450,321154,0,1
6612,2,15440587,2 Macdonald/To Burrard Station,,0,2199442,321154,0,1
6612,2,15440588,2 Macdonald/To Burrard Station,,0,2199451,321154,0,1
6612,2,15440589,2 Macdonald/To Burrard Station,,0,2199444,321154,0,1
6612,2,15440590,2 Macdonald/To Burrard Station,,0,2199445,321154,0,1
6612,2,15440591,2 Macdonald/To Burrard Station,,0,2199450,321154,0,1
6612,2,15440592,2 Macdonald/To Burrard Station,,0,2199442,321154,0,1
6612,2,15440593,2 Macdonald/To Burrard Station,,0,2199451,321154,0,1
6612,2,15440594,2 Macdonald/To Burrard Station,,0,2199444,321154,0,1
6612,2,15440595,2 Macdonald/To Burrard Station,,0,2199445,321154,0,1
6612,2,15440602,2 Macdonald/To Dunbar Loop,,1,2199442,321156,0,1
6612,2,15440603,2 Macdonald/To Dunbar Loop,,1,2199445,321156,0,1
6612,2,15440604,2 Macdonald/To Dunbar Loop,,1,2199450,321156,0,1
6612,2,15440605,2 Macdonald/To Dunbar Loop,,1,2199448,321156,0,1
6612,2,15440606,2 Macdonald/To Dunbar Loop,,1,2199442,321156,0,1
6612,2,15440607,2 Macdonald/To Dunbar Loop,,1,2199445,321156,0,1
6612,2,15440608,2 Macdonald/To Dunbar Loop,,1,2199450,321156,0,1
6612,2,15440609,2 Macdonald/To Dunbar Loop,,1,2199448,321156,0,1
6612,2,15440610,2 Macdonald/To Dunbar Loop,,1,2199442,321156,0,1
6612,2,15440611,2 Macdonald/To 16th Ave,,1,2199444,321155,0,1
6612,2,15440612,2 Macdonald/To Dunbar Loop,,1,2199445,321156,0,1
6612,2,15440613,2 Macdonald/To 16th Ave,,1,2199443,321155,0,1
6612,2,15440614,2 Macdonald/To Dunbar Loop,,1,2199450,321156,0,1
6612,2,15440615,2 Macdonald/To 16th Ave,,1,2199448,321155,0,1
6612,2,15440616,2 Macdonald/To Dunbar Loop,,1,2199444,321156,0,1
6612,2,15440617,2 Macdonald/To 16th Ave,,1,2199442,321155,0,1
6612,2,15440618,2 Macdonald/To Dunbar Loop,,1,2199443,321156,0,1
6612,2,15440619,2 Macdonald/To 16th Ave,,1,2199445,321155,0,1
6612,2,15440620,2 Macdonald/To Dunbar Loop,,1,2199448,321156,0,1
6612,2,15440621,2 Macdonald/To 16th Ave,,1,2199450,321155,0,1
6612,2,15440622,2 Macdonald/To Dunbar Loop,,1,2199451,321156,0,1
6612,2,15440623,2 Macdonald/To 16th Ave,,1,2199442,321155,0,1
6612,2,15440624,2 Macdonald/To Dunbar Loop,,1,2199444,321156,0,1
6612,2,15440625,2 Macdonald/To 16th Ave,,1,2199445,321155,0,1
6612,2,15440626,2 Macdonald/To Dunbar Loop,,1,2199443,321156,0,1
6612,2,15440627,2 Macdonald/To 16th Ave,,1,2199450,321155,0,1
6612,2,15440628,2 Macdonald/To Dunbar Loop,,1,2199448,321156,0,1
6612,2,15440629,2 Macdonald/To 16th Ave,,1,2199442,321155,0,1
6612,2,15440630,2 Macdonald/To Dunbar Loop,,1,2199451,321156,0,1
6612,2,15440631,2 Macdonald/To 16th Ave,,1,2199445,321155,0,1
6612,2,15440632,2 Macdonald/To Dunbar Loop,,1,2199444,321156,0,1
6612,2,15440633,2 Macdonald/To 16th Ave,,1,2199450,321155,0,1
6612,2,15440634,2 Macdonald/To Dunbar Loop,,1,2199443,321156,0,1
6612,2,15440635,2 Macdonald/To 16th Ave,,1,2199442,321155,0,1
6612,2,15440636,2 Macdonald/To Dunbar Loop,,1,2199448,321156,0,1
6612,2,15440637,2 Macdonald/To 16th Ave,,1,2199447,321155,0,1
6612,2,15440638,2 Macdonald/To Dunbar Loop,,1,2199445,321156,0,1
6612,2,15440639,2 Macdonald/To 16th Ave,,1,2199451,321155,0,1
6612,2,15440640,2 Macdonald/To Dunbar Loop,,1,2199450,321156,0,1
6612,2,15440641,2 Macdonald/To 16th Ave,,1,2199444,321155,0,1
6612,2,15440642,2 Macdonald/To Dunbar Loop,,1,2199442,321156,0,1
6612,2,15440643,2 Macdonald/To 16th Ave,,1,2199443,321155,0,1
6612,2,15440644,2 Macdonald/To Dunbar Loop,,1,2199447,321156,0,1
6612,2,15440645,2 Macdonald/To 16th Ave,,1,2199446,321155,0,1
6612,2,15440646,2 Macdonald/To Dunbar Loop,,1,2199448,321156,0,1
6612,2,15440647,2 Macdonald/To 16th Ave,,1,2199451,321155,0,1
6612,2,15440648,2 Macdonald/To Dunbar Loop,,1,2199445,321156,0,1
6612,2,15440649,2 Macdonald/To 16th Ave,,1,2199444,321155,0,1
6612,2,15440650,2 Macdonald/To Dunbar Loop,,1,2199450,321156,0,1
6612,2,15440651,2 Macdonald/To 16th Ave,,1,2199443,321155,0,1
6612,2,15440652,2 Macdonald/To Dunbar Loop,,1,2199442,321156,0,1
6612,2,15440653,2 Macdonald/To 16th Ave,,1,2199446,321155,0,1
6612,2,15440654,2 Macdonald/To Dunbar Loop,,1,2199447,321156,0,1
6612,2,15440655,2 Macdonald/To 16th Ave,,1,2199451,321155,0,1
